ID,iphone,samsunggalaxy,sonyxperia,nokialumina,htcphone,galaxysentiment
995,1,0,0,0,1,4
996,1,0,0,0,0,4
997,3,0,0,0,0,4
998,1,0,0,0,0,4
999,1,0,0,0,0,4
1000,1,0,0,0,0,4
1001,0,0,0,0,0,1
1002,1,0,0,0,0,4
1003,1,0,0,0,1,4
1004,1,0,0,0,0,4
1005,0,2,0,0,0,1
1006,0,0,0,0,0,1
1007,0,0,0,0,0,2
1008,1,0,0,0,0,4
1009,5,0,0,0,0,4
1010,0,0,0,0,0,2
1011,1,0,0,0,1,4
1012,1,0,0,0,0,4
1013,1,0,0,0,0,3
1014,0,0,0,0,0,2
1015,0,0,0,0,0,1
1016,1,0,0,0,0,4
1017,0,0,0,0,0,1
1018,1,0,0,0,0,4
1019,1,0,0,0,0,4
1020,1,0,0,0,0,4
1021,1,0,0,0,0,4
1022,1,0,0,0,0,4
1023,0,0,0,0,0,1
1024,1,0,0,0,0,4
1025,1,0,0,0,0,4
1026,0,0,0,0,0,1
1027,0,0,0,0,0,1
1028,0,0,0,0,0,1
1029,1,0,0,0,0,4
1030,1,0,0,0,1,4
1031,1,0,0,0,0,4
1032,1,0,0,0,0,4
1033,1,0,0,0,0,4
1034,0,2,0,0,0,1
1035,5,0,0,0,1,2
1036,1,0,0,0,0,4
1037,1,0,0,0,0,4
1038,1,0,0,0,0,4
1039,1,0,0,0,0,4
1040,5,0,0,0,0,4
1041,0,0,0,0,0,1
1042,0,0,0,0,0,1
1043,2,0,0,0,0,4
1044,1,0,0,0,0,4
1045,3,0,0,0,0,4
1046,0,2,0,0,0,1
1047,1,0,0,0,1,4
1048,1,0,0,0,0,4
1049,1,0,0,0,0,3
1050,1,0,0,0,0,4
1051,0,2,0,0,0,1
1052,1,0,0,0,0,3
1053,0,0,0,0,0,1
1054,1,0,0,0,0,4
1055,0,0,0,0,0,1
1056,0,2,0,0,0,1
1057,1,0,0,0,0,4
1058,1,0,0,0,0,4
1059,1,0,0,0,0,4
1060,1,0,0,0,0,4
1061,0,0,0,0,0,1
1062,0,0,0,0,0,1
1063,1,0,0,0,0,4
1064,0,0,0,0,0,1
1065,1,0,0,0,0,4
1066,0,0,0,0,0,1
1067,0,0,0,0,0,2
1068,1,0,0,0,0,4
1069,1,0,0,0,0,4
1070,1,0,0,0,0,4
1071,0,0,0,0,0,1
1072,1,0,0,0,0,4
1073,1,0,0,0,0,4
1074,1,1,0,0,0,3
1075,0,0,0,0,0,1
1076,0,0,0,0,0,1
1077,1,0,0,0,0,4
1078,1,0,0,0,0,4
1079,0,0,0,0,0,1
1080,1,0,0,0,0,4
1081,1,0,0,0,1,4
1082,2,0,0,0,0,3
1083,1,0,0,0,0,4
1084,1,0,0,0,0,3
1085,1,0,0,0,0,4
1086,1,0,0,0,0,4
1087,1,1,1,0,0,4
1088,1,0,0,0,0,4
1089,1,0,0,0,0,4
1090,0,0,0,0,0,1
1091,1,0,0,0,0,4
1092,4,1,0,0,0,3
1093,0,0,0,0,0,1
1094,1,0,0,0,0,4
1095,1,0,0,0,0,4
1096,0,0,0,0,0,1
1097,1,0,0,0,0,4
1098,1,0,0,0,0,3
1099,1,0,0,0,0,4
1100,0,1,0,0,0,1
1101,0,0,0,0,0,1
1102,0,0,0,0,0,1
1103,0,0,0,0,0,1
1104,0,0,0,0,0,1
1105,0,0,0,0,0,1
1106,0,0,0,0,0,1
1107,0,0,0,0,0,1
1108,0,0,0,0,0,1
1109,0,0,0,0,0,1
1110,0,0,0,0,0,1
1111,0,0,0,0,0,1
1112,0,0,0,0,0,1
1113,0,0,0,0,0,1
1114,0,0,0,0,0,1
1115,0,0,0,0,0,1
1116,0,0,0,0,0,1
1117,0,0,0,0,0,1
1118,0,0,0,0,0,1
1119,0,0,0,0,0,1
1120,0,0,0,0,0,1
1121,0,0,0,0,0,1
1122,0,0,0,0,0,1
1123,0,0,0,0,0,1
1124,1,0,0,0,0,4
1125,1,0,0,0,0,4
1126,1,0,0,0,0,4
1127,1,0,0,0,0,4
1128,1,0,0,0,0,4
1129,1,0,0,0,0,4
1130,2,1,0,0,0,3
1131,5,0,0,0,0,4
1132,1,0,0,0,0,4
1133,1,0,0,0,0,4
1134,1,0,0,0,0,4
1135,1,0,0,0,1,4
1136,1,0,0,0,0,4
1137,1,0,0,0,0,4
1138,1,0,0,0,0,4
1139,1,0,0,0,0,4
1140,1,0,0,0,0,4
1141,0,0,0,0,0,1
1142,1,0,0,0,0,3
1143,0,0,0,0,0,1
1144,3,0,0,0,0,4
1145,1,0,0,0,0,4
1146,1,0,0,0,0,4
1147,0,0,0,0,0,1
1148,1,0,0,0,0,4
1149,0,0,0,0,0,1
1150,0,0,0,0,0,1
1151,1,0,0,0,0,4
1152,0,0,0,0,0,2
1153,1,0,0,0,0,4
1154,1,0,0,0,0,4
1155,2,0,0,0,0,4
1156,1,0,0,0,0,4
1157,1,0,0,0,0,4
1158,2,0,0,0,0,4
1159,1,0,0,0,0,4
1160,0,0,0,0,0,1
1161,0,0,0,0,0,1
1162,1,0,0,0,0,4
1163,1,0,0,0,0,4
1164,1,0,0,0,0,4
1165,0,0,0,0,1,1
1166,1,0,0,0,0,4
1167,1,0,0,0,0,4
1168,1,0,0,0,0,4
1169,0,0,0,0,0,1
1170,0,0,0,0,0,1
1171,0,0,0,0,0,1
1172,0,0,0,0,0,1
1173,1,0,0,0,0,4
1174,0,0,0,0,0,1
1175,1,0,0,0,0,4
1176,1,0,0,0,0,4
1177,0,0,0,0,0,1
1178,0,0,0,0,1,1
1179,1,0,0,0,0,4
1180,1,0,0,0,0,4
1181,1,0,0,0,0,4
1182,1,1,1,0,1,1
1183,3,0,0,0,0,4
1184,1,0,0,0,0,4
1185,1,1,0,0,0,3
1186,1,0,0,0,0,4
1187,1,0,0,0,0,4
1188,1,0,0,0,0,4
1189,1,0,0,0,0,4
1190,1,0,0,0,0,4
1191,1,0,0,0,0,4
1192,0,0,0,0,0,1
1193,0,0,0,0,0,1
1194,1,0,0,0,0,4
1195,1,0,0,0,0,4
1196,0,0,0,0,0,1
1197,1,0,0,0,0,4
1198,0,0,0,0,0,2
1199,1,0,0,0,0,4
1200,0,0,0,0,0,1
1201,0,0,0,0,0,1
1202,0,0,0,0,0,1
1203,0,0,0,0,0,2
1204,1,0,0,0,0,4
1205,0,0,0,0,0,2
1206,1,0,0,0,0,4
1207,1,0,0,0,0,4
1208,1,0,0,0,1,4
1209,0,0,0,0,0,1
1210,1,0,0,0,0,4
1211,2,0,0,0,0,4
1212,1,0,0,0,0,4
1213,0,0,0,0,0,1
1214,1,0,0,0,0,4
1215,0,2,0,0,0,1
1216,0,0,0,0,0,1
1217,0,0,0,0,0,1
1218,0,0,0,0,0,1
1219,0,0,0,0,0,1
1220,0,0,0,0,0,1
1221,0,0,0,0,0,1
1222,0,0,0,0,0,1
1223,0,0,0,0,0,1
1224,0,0,0,0,0,1
1225,0,0,0,0,0,1
1226,0,0,0,0,0,1
1227,0,0,0,0,0,1
1228,0,0,0,0,0,1
1229,0,0,0,0,0,1
1230,0,0,0,0,0,1
1231,0,0,0,0,0,1
1232,0,0,0,0,0,1
1233,0,0,0,0,0,1
1234,0,0,0,0,0,2
1235,0,0,0,0,0,1
1236,0,2,0,0,0,1
1237,1,0,0,0,0,4
1238,1,0,0,0,1,4
1239,0,0,0,0,0,1
1240,0,0,0,0,0,1
1241,1,0,0,0,0,4
1242,1,1,0,0,0,3
1243,0,2,0,0,0,1
1244,1,0,0,0,0,4
1245,0,0,0,0,0,1
1246,1,0,0,0,0,4
1247,0,0,0,0,0,2
1248,1,0,0,0,0,4
1249,2,0,0,0,0,4
1250,1,0,0,0,0,4
1251,0,0,0,0,0,1
1252,1,0,0,0,0,4
1253,1,0,0,0,0,4
1254,0,0,0,0,0,1
1255,2,0,0,0,0,4
1256,1,0,0,0,0,4
1257,0,0,0,0,0,1
1258,0,2,0,0,0,1
1259,0,2,0,0,0,1
1260,0,2,0,0,0,1
1261,0,1,0,0,0,1
1262,1,0,0,0,0,4
1263,17,0,0,0,0,4
1264,1,0,0,0,0,4
1265,1,0,0,0,0,3
1266,2,0,0,0,0,4
1267,1,0,0,0,0,3
1268,1,0,0,0,0,4
1269,2,0,0,0,0,4
1270,0,0,0,0,0,1
1271,1,0,0,0,0,4
1272,1,0,0,0,0,4
1273,0,0,0,0,0,1
1274,0,0,0,0,0,1
1275,1,0,0,0,0,4
1276,3,0,0,0,0,4
1277,1,0,0,0,0,4
1278,0,0,0,0,0,2
1279,1,1,0,0,0,3
1280,0,0,0,0,0,1
1281,1,0,0,0,0,3
1282,0,0,0,0,0,1
1283,1,0,0,0,0,4
1284,1,0,0,0,0,4
1285,1,0,0,0,0,4
1286,1,0,0,0,0,4
1287,1,0,0,0,0,4
1288,0,0,0,0,0,1
1289,1,0,0,0,0,4
1290,1,0,0,0,0,4
1291,1,0,0,0,0,4
1292,0,0,0,0,0,1
1293,0,0,0,0,0,1
1294,1,0,0,0,0,4
1295,1,0,0,0,1,4
1296,0,0,0,0,0,1
1297,0,2,0,0,0,1
1298,1,0,0,0,0,4
1299,1,0,0,0,0,4
1300,1,0,0,0,0,4
1301,2,0,0,0,0,4
1302,1,0,0,0,0,4
1303,1,0,0,0,0,4
1304,1,0,0,0,0,4
1305,0,1,0,0,0,1
1306,0,0,0,0,0,1
1307,1,0,0,0,0,4
1308,3,0,0,0,0,4
1309,1,0,0,0,0,4
1310,8,0,0,0,0,4
1311,1,0,0,0,0,4
1312,0,0,0,0,0,1
1313,1,0,0,0,0,4
1314,0,0,0,0,0,1
1315,1,0,0,0,0,4
1316,1,0,0,0,1,4
1317,1,0,0,0,0,4
1318,0,0,0,0,0,1
1319,1,0,0,0,0,4
1320,1,0,0,0,0,4
1321,0,0,0,0,0,2
1322,1,0,0,0,0,3
1323,1,0,0,0,1,4
1324,0,0,0,0,0,1
1325,1,0,0,0,0,4
1326,0,1,0,0,0,1
1327,0,0,0,0,0,1
1328,2,0,0,0,0,4
1329,1,0,0,0,0,4
1330,0,0,0,0,0,1
1331,4,0,0,0,0,4
1332,0,2,0,0,0,1
1333,1,0,0,0,0,4
1334,1,0,0,0,0,4
1335,1,0,0,0,0,4
1336,1,0,0,0,0,4
1337,2,0,0,0,0,4
1338,1,0,0,0,0,4
1339,0,2,0,0,0,1
1340,1,0,0,0,0,4
1341,1,0,0,0,0,4
1342,0,0,0,0,0,1
1343,1,0,0,0,0,4
1344,0,0,0,0,0,1
1345,0,0,0,0,0,2
1346,0,0,0,0,0,2
1347,1,0,0,0,0,4
1348,1,0,0,0,0,4
1349,0,0,0,0,0,1
1350,0,0,0,0,0,1
1351,0,0,0,0,0,1
1352,0,0,0,0,0,1
1353,0,0,0,0,0,1
1354,0,0,0,0,0,1
1355,0,0,0,0,0,1
1356,0,0,0,0,0,1
1357,0,0,0,0,0,1
1358,0,0,0,0,0,1
1359,0,0,0,0,0,1
1360,0,0,0,0,0,1
1361,0,0,0,0,0,1
1362,0,0,0,0,0,1
1363,0,0,0,0,0,1
1364,0,0,0,0,0,1
1365,0,0,0,0,0,1
1366,0,0,0,0,0,1
1367,0,0,0,0,0,1
1368,0,0,0,0,0,1
1369,0,0,0,0,0,1
1370,0,0,0,0,0,1
1371,0,0,0,0,0,1
1372,0,0,0,0,0,1
1373,0,0,0,0,0,1
1374,0,0,0,0,0,1
1375,0,0,0,0,0,1
1376,0,0,0,0,0,1
1377,0,0,0,0,0,1
1378,0,0,0,0,0,1
1379,0,0,0,0,0,1
1380,0,0,0,0,0,1
1381,1,0,0,0,0,4
1382,1,0,0,0,0,4
1383,2,0,0,0,0,4
1384,1,0,0,0,0,4
1385,1,0,0,0,0,4
1386,1,0,0,0,0,4
1387,1,0,0,0,0,4
1388,0,0,0,0,0,1
1389,2,0,0,0,0,4
1390,0,0,0,0,0,1
1391,1,1,1,0,0,4
1392,1,0,0,0,0,4
1393,2,0,0,0,1,4
1394,2,0,0,0,0,4
1395,0,2,0,0,0,1
1396,0,0,0,0,0,1
1397,1,0,0,0,0,4
1398,1,0,0,0,0,4
1399,1,0,0,0,0,4
1400,1,0,0,0,0,4
1401,0,0,0,0,0,1
1402,0,0,0,0,0,2
1403,1,0,0,0,0,4
1404,1,0,0,0,0,4
1405,0,0,0,0,0,1
1406,1,0,0,0,0,4
1407,4,0,0,0,0,4
1408,2,0,0,0,0,4
1409,1,0,0,0,0,4
1410,1,0,0,0,0,4
1411,4,0,0,0,0,4
1412,1,0,0,0,0,3
1413,1,1,1,0,0,4
1414,1,0,0,0,1,4
1415,3,0,0,0,0,4
1416,1,0,0,0,0,4
1417,1,0,0,0,0,4
1418,1,0,0,0,0,3
1419,1,0,0,0,0,4
1420,1,0,0,0,0,4
1421,1,0,0,0,0,4
1422,0,0,0,0,0,1
1423,1,0,0,0,0,4
1424,1,0,0,0,0,4
1425,3,0,0,0,0,4
1426,1,0,0,0,0,4
1427,0,0,0,0,0,1
1428,2,2,0,0,0,3
1429,0,0,0,0,0,2
1430,1,0,0,0,0,4
1431,1,0,0,0,0,4
1432,1,0,0,0,0,4
1433,1,0,0,0,1,4
1434,2,2,0,0,0,3
1435,1,0,0,0,0,4
1436,0,1,0,0,0,1
1437,1,0,0,0,0,4
1438,1,1,1,0,0,4
1439,3,0,0,0,0,4
1440,1,0,0,0,0,4
1441,1,0,0,0,0,4
1442,1,0,0,0,0,4
1443,0,0,0,0,0,2
1444,1,1,1,0,1,1
1445,1,0,0,0,0,4
1446,1,0,0,0,0,4
1447,1,0,0,0,1,4
1448,0,0,0,0,0,1
1449,1,0,0,0,0,4
1450,1,0,0,0,0,4
1451,0,0,0,0,0,1
1452,1,0,0,0,0,4
1453,0,0,0,0,0,2
1454,3,0,0,0,0,4
1455,3,0,0,0,0,4
1456,0,0,0,0,0,1
1457,1,0,0,0,0,4
1458,1,0,0,0,0,4
1459,1,0,0,0,0,4
1460,1,0,0,0,0,4
1461,0,2,0,0,0,1
1462,0,0,0,0,0,2
1463,2,0,0,0,0,4
1464,1,0,0,0,0,4
1465,1,0,0,0,0,4
1466,0,0,0,0,0,2
1467,1,0,0,0,0,4
1468,2,0,0,0,0,4
1469,1,0,0,0,0,4
1470,1,0,0,0,0,4
1471,1,0,0,0,0,4
1472,1,0,0,0,0,4
1473,1,0,0,0,0,3
1474,1,0,0,0,0,4
1475,4,2,0,0,0,3
1476,0,0,0,0,0,1
1477,0,0,0,0,0,1
1478,1,0,0,0,0,4
1479,1,0,0,0,0,4
1480,0,0,0,0,0,1
1481,0,0,0,0,0,1
1482,0,0,0,0,0,2
1483,1,0,0,0,0,4
1484,1,0,0,0,0,4
1485,0,0,0,0,0,1
1486,1,0,0,0,0,3
1487,1,0,0,0,0,4
1488,1,0,0,0,0,3
1489,1,0,0,0,0,4
1490,0,0,0,0,0,1
1491,1,0,0,0,0,4
1492,1,0,0,0,0,4
1493,1,0,0,0,0,4
1494,0,0,0,0,0,1
1495,0,0,0,0,0,1
1496,1,0,0,0,0,4
1497,0,0,0,0,0,1
1498,0,0,0,0,0,1
1499,0,0,0,0,0,1
1500,0,0,0,0,0,1
1501,0,0,0,0,0,1
1502,0,0,0,0,0,1
1503,0,0,0,0,0,1
1504,0,0,0,0,0,1
1505,0,0,0,0,0,1
1506,0,0,0,0,0,1
1507,0,0,0,0,0,1
1508,0,0,0,0,0,1
1509,0,0,0,0,0,1
1510,0,0,0,0,0,1
1511,0,0,0,0,0,1
1512,0,0,0,0,0,1
1513,0,0,0,0,0,1
1514,0,0,0,0,0,1
1515,0,0,0,0,0,1
1516,0,0,0,0,0,1
1517,0,0,0,0,0,1
1518,0,0,0,0,0,1
1519,0,0,0,0,0,1
1520,0,0,0,0,0,1
1521,0,0,0,0,0,1
1522,0,0,0,0,0,1
1523,0,0,0,0,0,1
1524,1,0,0,0,0,4
1525,1,0,0,0,0,4
1526,1,0,0,0,0,4
1527,1,0,0,0,0,4
1528,1,0,0,0,0,4
1529,1,0,0,0,0,4
1530,1,1,0,0,0,3
1531,0,0,0,0,0,2
1532,1,0,0,0,0,4
1533,1,0,0,0,0,4
1534,0,0,0,0,0,1
1535,1,2,2,0,2,4
1536,1,0,0,0,0,4
1537,1,0,0,0,0,4
1538,1,2,2,0,2,4
1539,5,0,0,0,1,2
1540,1,0,0,0,0,4
1541,0,0,0,0,0,1
1542,0,0,0,0,0,1
1543,1,0,0,0,0,4
1544,0,0,0,0,0,1
1545,1,0,0,0,0,4
1546,2,0,0,0,0,4
1547,1,0,0,0,0,4
1548,1,0,0,0,0,4
1549,17,0,0,0,0,4
1550,0,0,0,0,0,1
1551,1,0,0,0,0,4
1552,0,0,0,0,0,1
1553,1,0,0,0,0,4
1554,1,0,0,0,0,4
1555,1,0,0,0,0,4
1556,1,0,0,0,0,4
1557,1,0,0,0,0,4
1558,2,2,0,0,0,3
1559,1,2,2,0,2,4
1560,1,0,0,0,0,3
1561,0,0,0,0,0,2
1562,1,0,0,0,0,4
1563,0,0,0,0,0,1
1564,1,0,0,0,0,4
1565,1,0,0,0,0,4
1566,1,0,0,0,0,4
1567,1,0,0,0,0,4
1568,1,0,0,0,0,4
1569,1,0,0,0,0,4
1570,1,0,0,0,0,4
1571,1,0,0,0,0,4
1572,1,0,0,0,0,4
1573,1,0,0,0,0,3
1574,1,0,0,0,0,3
1575,1,0,0,0,0,4
1576,1,0,0,0,0,4
1577,1,0,0,0,0,4
1578,1,0,0,0,1,4
1579,1,0,0,0,0,4
1580,2,0,0,0,0,4
1581,1,0,0,0,0,3
1582,1,0,0,0,1,4
1583,0,2,0,0,0,1
1584,0,0,0,0,0,1
1585,5,0,0,0,0,4
1586,1,0,0,0,0,3
1587,1,0,0,0,0,4
1588,1,0,0,0,0,4
1589,1,1,1,0,0,4
1590,2,0,0,0,0,4
1591,2,0,0,0,0,4
1592,1,0,0,0,0,4
1593,0,0,0,0,0,2
1594,1,0,0,0,0,4
1595,1,0,0,0,0,4
1596,0,0,0,0,0,1
1597,1,0,0,0,0,4
1598,1,0,0,0,1,4
1599,1,0,0,0,0,4
1600,1,2,2,0,2,4
1601,1,0,0,0,0,4
1602,0,2,0,0,0,1
1603,6,0,0,0,0,4
1604,0,1,0,0,0,1
1605,1,0,0,0,0,4
1606,1,0,0,0,0,4
1607,1,0,0,0,0,4
1608,0,0,0,0,0,1
1609,1,1,0,0,0,3
1610,1,0,0,0,0,4
1611,1,0,0,0,0,4
1612,0,0,0,0,0,1
1613,1,0,0,0,0,4
1614,0,0,0,0,0,1
1615,0,0,1,0,0,1
1616,1,0,0,0,0,4
1617,1,0,0,0,0,4
1618,1,0,0,0,0,4
1619,1,0,0,0,0,4
1620,1,0,0,0,0,4
1621,4,0,0,0,0,4
1622,1,0,0,0,0,3
1623,1,0,0,0,0,4
1624,0,0,0,0,0,1
1625,1,0,0,0,0,4
1626,0,0,0,0,0,1
1627,1,0,0,0,0,4
1628,1,0,0,0,0,4
1629,2,0,0,0,0,4
1630,0,0,0,0,0,2
1631,1,2,2,0,2,4
1632,0,0,0,0,0,1
1633,0,0,0,0,0,1
1634,0,0,0,0,0,1
1635,0,0,0,0,0,1
1636,0,0,0,0,0,1
1637,0,0,0,0,0,1
1638,0,0,0,0,0,1
1639,0,0,0,0,0,1
1640,0,0,0,0,0,1
1641,0,0,0,0,0,1
1642,0,0,0,0,0,1
1643,0,0,0,0,0,1
1644,0,0,0,0,0,1
1645,0,0,0,0,0,1
1646,0,0,0,0,0,1
1647,0,0,0,0,0,1
1648,0,0,0,0,0,1
1649,0,0,0,0,0,1
1650,0,0,0,0,0,1
1651,0,0,0,0,0,1
1652,0,0,0,0,0,1
1653,0,0,0,0,0,1
1654,0,2,0,0,0,1
1655,1,0,0,0,1,4
1656,0,2,0,0,0,1
1657,1,0,0,0,0,4
1658,1,0,0,0,0,4
1659,1,0,0,0,0,4
1660,0,1,0,0,0,1
1661,0,2,0,0,0,1
1662,1,0,0,0,0,3
1663,1,0,0,0,0,4
1664,1,0,0,0,0,4
1665,1,0,0,0,0,4
1666,1,0,0,0,0,4
1667,0,0,0,0,0,2
1668,0,0,0,0,0,1
1669,1,0,0,0,0,4
1670,0,0,0,0,0,1
1671,5,0,0,0,1,2
1672,1,0,0,0,0,4
1673,1,0,0,0,0,4
1674,0,0,0,0,0,1
1675,0,0,0,0,0,1
1676,0,0,0,0,0,1
1677,1,0,0,0,0,4
1678,0,0,0,0,0,1
1679,1,0,0,0,0,4
1680,1,0,0,0,0,4
1681,1,0,0,0,0,3
1682,6,0,0,0,0,4
1683,1,0,0,0,0,4
1684,1,0,0,0,0,4
1685,1,0,0,0,0,4
1686,1,0,0,0,0,4
1687,1,0,0,0,0,4
1688,1,0,0,0,0,4
1689,0,0,0,0,0,1
1690,0,0,0,0,0,1
1691,1,0,0,0,0,4
1692,1,0,0,0,0,3
1693,1,0,0,0,0,4
1694,1,1,1,0,1,1
1695,36,4,0,0,0,1
1696,0,0,0,0,0,1
1697,1,0,0,0,0,4
1698,0,0,0,0,0,2
1699,2,0,0,0,0,4
1700,1,0,0,0,0,4
1701,3,0,0,0,0,4
1702,1,0,0,0,0,4
1703,1,1,0,0,0,3
1704,2,0,0,0,0,4
1705,0,0,0,0,0,1
1706,1,0,0,0,0,4
1707,2,0,0,0,0,4
1708,0,2,0,0,0,1
1709,1,0,0,0,0,3
1710,0,0,0,0,0,1
1711,2,0,0,0,0,4
1712,0,0,0,0,0,1
1713,0,0,0,0,0,1
1714,1,0,0,0,0,4
1715,1,0,0,0,0,4
1716,1,0,0,0,0,4
1717,1,0,0,0,0,4
1718,1,0,0,0,0,4
1719,1,0,0,0,0,4
1720,0,2,0,0,0,1
1721,1,0,0,0,0,4
1722,1,0,0,0,0,4
1723,3,0,0,0,0,4
1724,1,0,0,0,0,4
1725,0,0,0,0,1,1
1726,0,0,0,0,0,1
1727,1,0,0,0,0,4
1728,0,0,0,0,0,1
1729,1,0,0,0,0,4
1730,2,0,0,0,0,4
1731,5,0,0,0,1,2
1732,1,1,1,0,0,4
1733,0,2,0,0,0,1
1734,1,0,0,0,0,4
1735,1,0,0,0,0,4
1736,0,0,0,0,0,1
1737,0,1,0,0,0,1
1738,14,0,0,0,0,4
1739,1,0,0,0,0,3
1740,1,0,0,0,0,1
1741,0,0,0,0,0,1
1742,1,0,0,0,0,3
1743,1,0,0,0,0,4
1744,1,1,0,0,0,3
1745,0,0,0,0,0,2
1746,1,0,0,0,0,4
1747,1,0,0,0,0,4
1748,0,2,0,0,0,1
1749,1,0,0,0,0,4
1750,1,0,0,0,0,4
1751,0,0,0,0,0,1
1752,1,0,0,0,0,4
1753,1,0,1,0,0,3
1754,1,0,0,0,0,4
1755,17,0,0,0,0,4
1756,0,0,0,0,0,1
1757,0,0,0,0,0,1
1758,0,0,0,0,0,1
1759,0,0,0,0,0,1
1760,0,0,0,0,0,1
1761,0,0,0,0,0,1
1762,0,0,0,0,0,1
1763,0,0,0,0,0,1
1764,0,0,0,0,0,1
1765,0,0,0,0,0,1
1766,0,0,0,0,0,1
1767,0,0,0,0,0,1
1768,0,0,0,0,0,1
1769,0,0,0,0,0,1
1770,0,0,0,0,0,1
1771,0,0,0,0,0,1
1772,0,0,0,0,0,1
1773,0,0,0,0,0,1
1774,0,0,0,0,0,1
1775,0,0,0,0,0,1
1776,0,0,0,0,0,1
1777,0,0,0,0,0,1
1778,0,0,0,0,0,1
1779,0,0,0,0,0,1
1780,1,0,0,0,0,4
1781,1,0,0,0,0,4
1782,3,0,0,0,0,4
1783,1,0,0,0,0,4
1784,1,0,0,0,0,4
1785,1,0,0,0,0,4
1786,0,0,0,0,0,1
1787,1,0,0,0,0,4
1788,1,0,0,0,0,4
1789,1,1,1,0,0,4
1790,2,0,0,0,0,4
1791,1,0,0,0,0,4
1792,1,0,0,0,0,4
1793,1,0,0,0,1,4
1794,1,0,0,0,0,4
1795,2,0,0,0,0,4
1796,0,0,0,0,0,1
1797,1,0,0,0,0,4
1798,1,0,0,0,0,4
1799,3,0,0,0,0,4
1800,1,0,0,0,0,4
1801,1,0,0,0,0,4
1802,1,0,0,0,0,4
1803,1,0,0,0,0,4
1804,0,0,0,0,0,1
1805,1,0,0,0,0,3
1806,1,0,0,0,0,4
1807,1,0,0,0,0,4
1808,1,0,0,0,0,4
1809,1,0,0,0,0,4
1810,1,0,0,0,0,4
1811,1,0,0,0,0,4
1812,1,0,0,0,0,4
1813,1,0,0,0,0,4
1814,14,0,0,0,0,4
1815,1,0,0,0,0,4
1816,1,0,0,0,0,4
1817,0,0,0,0,0,1
1818,1,0,0,0,0,4
1819,0,0,0,0,0,1
1820,14,0,0,0,0,4
1821,1,0,0,0,0,4
1822,0,0,0,0,0,1
1823,1,0,0,0,0,4
1824,1,0,0,0,0,4
1825,2,0,0,0,0,4
1826,1,0,0,0,0,4
1827,1,0,0,0,0,4
1828,0,0,0,0,0,1
1829,1,0,0,0,0,4
1830,0,0,0,0,0,1
1831,1,0,0,0,0,4
1832,2,0,0,0,0,4
1833,0,0,0,0,0,1
1834,0,1,0,0,0,1
1835,1,0,0,0,0,4
1836,0,0,0,0,0,1
1837,0,0,0,0,0,1
1838,2,0,0,0,0,4
1839,3,0,0,0,0,4
1840,2,0,0,0,0,4
1841,0,0,0,0,0,1
1842,1,0,0,0,0,4
1843,1,0,0,0,0,4
1844,1,0,0,0,0,4
1845,1,0,0,0,0,4
1846,1,0,0,0,0,4
1847,0,0,0,0,0,1
1848,1,0,0,0,0,4
1849,0,0,0,0,0,1
1850,1,0,0,0,0,4
1851,1,0,0,0,0,4
1852,1,0,0,0,0,4
1853,1,0,0,0,0,4
1854,3,0,0,0,0,4
1855,1,0,0,0,0,4
1856,3,0,0,0,0,4
1857,0,0,0,0,0,2
1858,1,0,0,0,0,4
1859,1,0,0,0,0,4
1860,1,0,0,0,0,3
1861,1,0,0,0,0,4
1862,1,0,0,0,0,4
1863,1,0,0,0,0,4
1864,1,1,0,0,0,3
1865,1,0,0,0,0,4
1866,1,0,0,0,0,4
1867,5,0,0,0,0,4
1868,1,0,0,0,0,4
1869,0,0,0,0,0,1
1870,1,0,0,0,0,3
1871,0,0,0,0,1,1
1872,1,0,0,0,0,3
1873,1,0,0,0,0,4
1874,0,0,0,0,0,1
1875,0,0,0,0,0,1
1876,1,0,0,0,0,4
1877,3,0,0,0,0,4
1878,1,0,0,0,0,4
1879,1,0,0,0,0,4
1880,1,0,0,0,0,4
1881,1,0,0,0,0,4
1882,3,0,0,0,0,4
1883,0,0,0,0,0,1
1884,0,0,0,0,0,1
1885,0,0,0,0,0,1
1886,0,0,0,0,0,1
1887,0,0,0,0,0,1
1888,0,0,0,0,0,1
1889,0,0,0,0,0,1
1890,0,0,0,0,0,1
1891,0,0,0,0,0,1
1892,0,0,0,0,0,1
1893,0,0,0,0,0,1
1894,0,0,0,0,0,1
1895,0,0,0,0,0,1
1896,0,0,0,0,0,1
1897,0,0,0,0,0,1
1898,0,0,0,0,0,1
1899,0,0,0,0,0,1
1900,0,0,0,0,0,1
1901,0,0,0,0,0,1
1902,0,0,0,0,0,1
1903,0,0,0,0,0,1
1904,0,0,0,0,0,1
1905,0,0,0,0,0,1
1906,0,0,0,0,0,1
1907,0,0,0,0,0,1
1908,0,0,0,0,0,1
1909,0,0,0,0,0,1
1910,0,0,0,0,0,1
1911,0,0,0,0,0,1
1912,1,0,0,0,1,4
1913,1,0,0,0,0,4
1914,1,0,0,0,0,3
1915,1,0,0,0,0,4
1916,0,0,0,0,0,2
1917,2,0,0,0,0,4
1918,1,0,0,0,0,4
1919,1,0,0,0,0,4
1920,2,0,0,0,0,4
1921,0,0,0,0,0,1
1922,1,0,0,0,0,4
1923,1,0,0,0,0,4
1924,1,0,0,0,0,3
